,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
2699,"England, United Kingdom",8867.493844177403,LIVE-A1B5B,gb,EU
2700,"England, United Kingdom",8867.493844177403,LIVE-A2316,gb,EU
2701,"England, United Kingdom",8867.493844177403,LIVE-A40B3,gb,EU
2702,"England, United Kingdom",8867.493844177403,LOND-124C777,gb,EU
2703,"England, United Kingdom",8867.493844177403,NORT-294922,gb,EU
2704,"England, United Kingdom",8867.493844177403,NORT-29EC7A,gb,EU
2705,"England, United Kingdom",8867.493844177403,NORW-ED8C5,gb,EU
2706,"England, United Kingdom",8867.493844177403,NORW-EE30F,gb,EU
2707,"England, United Kingdom",8867.493844177403,NORW-EE554,gb,EU
2708,"England, United Kingdom",8867.493844177403,NOTT-1127AB,gb,EU
2709,"England, United Kingdom",8867.493844177403,SHEF-C6561,gb,EU
2710,"England, United Kingdom",8867.493844177403,SHEF-CE280,gb,EU
2711,"Scotland, United Kingdom",8715.221803674902,CVR2041,gb,EU
2712,"Scotland, United Kingdom",8715.221803674902,CVR2266,gb,EU
2713,"Scotland, United Kingdom",8715.221803674902,CVR3940,gb,EU
2714,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16581F,gb,EU
2715,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-165A28,gb,EU
2716,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-165BE9,gb,EU
2717,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-165DF2,gb,EU
2718,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-166061,gb,EU
2719,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16623E,gb,EU
2720,United States,11406.681274993123,CT-UW-3470,us,NA
2721,United States,11406.681274993123,WA-UW-3259,us,NA
2722,United States,11406.681274993123,WA-UW-3259,us,NA
2723,România,7592.473079467881,ROSV_11990,ro,EU
2724,România,7592.473079467881,ROSV_3019,ro,EU
2725,România,7592.473079467881,ROSV_8235,ro,EU
2726,India,3646.652871997778,UN-17074,in,AS
2727,عمان,5774.657052869425,C-5174,om,AS
2728,عمان,5774.657052869425,C-5806,om,AS
2729,Portugal,10158.685418283656,IGC3492,pt,EU
2730,Portugal,10158.685418283656,IGC3995,pt,EU
2731,Portugal,10158.685418283656,IGC4250,pt,EU
2732,Portugal,10158.685418283656,R038,pt,EU
2733,Portugal,10158.685418283656,R486,pt,EU
2734,United States,11406.681274993123,MA-UW-633,us,NA
2735,United States,11406.681274993123,WI-UW-650,us,NA
2736,United States,11406.681274993123,WI-UW-685,us,NA
2737,United States,11406.681274993123,WI-UW-715,us,NA
2738,United States,11406.681274993123,WI-UW-743,us,NA
2739,"Costarica, Teluk Tering, Batam, Kepulauan Riau, Indonesia",3450.7202880720647,INC-0029,id,AS
2740,Philippines,2164.954074982177,PH-RITM-0010,ph,AS
2741,Philippines,2164.954074982177,PH-RITM-0010,ph,AS
2742,"Scotland, United Kingdom",8715.221803674902,EDB3843,gb,EU
2743,"Scotland, United Kingdom",8715.221803674902,EDB1125,gb,EU
2744,"Scotland, United Kingdom",8715.221803674902,EDB1838,gb,EU
2745,"Scotland, United Kingdom",8715.221803674902,EDB2121,gb,EU
2746,"Scotland, United Kingdom",8715.221803674902,EDB869,gb,EU
2747,"Scotland, United Kingdom",8715.221803674902,EDB2134,gb,EU
2748,"Scotland, United Kingdom",8715.221803674902,EDB2061,gb,EU
2749,"Scotland, United Kingdom",8715.221803674902,EDB3676,gb,EU
2750,"England, United Kingdom",8867.493844177403,202881382,gb,EU
2751,United States,11406.681274993123,VA_NIDDL_2689,us,NA
2752,Ecuador,16457.300332256575,USFQ-147,ec,SA
2753,عمان,5774.657052869425,205038896,om,AS
2754,عمان,5774.657052869425,205043071,om,AS
2755,United States,11406.681274993123,AK-PHL046,us,NA
2756,,0.0,ChVir7905,ph,AS
2757,Australia,6531.178473609907,SAP183,au,OC
2758,Australia,6531.178473609907,SAP383,au,OC
2759,Australia,6531.178473609907,SAP408,au,OC
2760,"England, United Kingdom",8867.493844177403,CAMB-1B39F1,gb,EU
2761,"England, United Kingdom",8867.493844177403,BRIS-1852FBC,gb,EU
2762,"England, United Kingdom",8867.493844177403,BRIS-1854257,gb,EU
2763,"England, United Kingdom",8867.493844177403,BRIS-18542EE,gb,EU
2764,"England, United Kingdom",8867.493844177403,BRIS-1853F42,gb,EU
2765,"England, United Kingdom",8867.493844177403,BRIS-18534E9,gb,EU
2766,"England, United Kingdom",8867.493844177403,BRIS-18534E9,gb,EU
2767,"England, United Kingdom",8867.493844177403,BRIS-18534E9,gb,EU
2768,"England, United Kingdom",8867.493844177403,BRIS-18534E9,gb,EU
2769,"England, United Kingdom",8867.493844177403,BRIS-1853EBE,gb,EU
2770,"England, United Kingdom",8867.493844177403,BRIS-18530A9,gb,EU
2771,"England, United Kingdom",8867.493844177403,BRIS-18541C3,gb,EU
2772,"England, United Kingdom",8867.493844177403,BRIS-1853B02,gb,EU
2773,"England, United Kingdom",8867.493844177403,BRIS-18542DF,gb,EU
2774,"England, United Kingdom",8867.493844177403,NORT-2995CF,gb,EU
2775,"England, United Kingdom",8867.493844177403,LOND-D7BD4,gb,EU
2776,"England, United Kingdom",8867.493844177403,BRIS-13075C,gb,EU
2777,"England, United Kingdom",8867.493844177403,BRIS-13073E,gb,EU
2778,"England, United Kingdom",8867.493844177403,BRIS-130112,gb,EU
2779,"England, United Kingdom",8867.493844177403,BRIS-130BE7,gb,EU
2780,"England, United Kingdom",8867.493844177403,BRIS-1309A1,gb,EU
2781,"England, United Kingdom",8867.493844177403,BRIS-130868,gb,EU
2782,"England, United Kingdom",8867.493844177403,BRIS-1300AC,gb,EU
2783,"England, United Kingdom",8867.493844177403,BRIS-12FF76,gb,EU
2784,"England, United Kingdom",8867.493844177403,BRIS-130552,gb,EU
2785,"England, United Kingdom",8867.493844177403,LOND-D8AE5,gb,EU
2786,"England, United Kingdom",8867.493844177403,BRIS-12418A,gb,EU
2787,"England, United Kingdom",8867.493844177403,BRIS-123F45,gb,EU
2788,"England, United Kingdom",8867.493844177403,BRIS-124111,gb,EU
2789,"England, United Kingdom",8867.493844177403,WSFT-25C1097,gb,EU
2790,"England, United Kingdom",8867.493844177403,WSFT-25C13AD,gb,EU
2791,"England, United Kingdom",8867.493844177403,LOND-124C276,gb,EU
2792,"England, United Kingdom",8867.493844177403,NORT-28ADAB,gb,EU
2793,"England, United Kingdom",8867.493844177403,NORT-28ADC9,gb,EU
2794,Latvija,7176.9991856938905,043,lv,EU
2795,United States,11406.681274993123,UT-03282,us,NA
2796,United States,11406.681274993123,UT-04139,us,NA
2797,United States,11406.681274993123,WY-WYPHL-20007405,us,NA
2798,United States,11406.681274993123,UT-02453,us,NA
2799,United States,11406.681274993123,UT-02548,us,NA
2800,"武汉市, 一元街道, 江岸区, 湖北省, 430021, 中国",0.0,0125-A169,cn,AS
2801,"武汉市, 一元街道, 江岸区, 湖北省, 430021, 中国",0.0,0126-C103,cn,AS
2802,Italia,8612.950944345428,LAZ-INMI18,it,EU
2803,Norge,7852.46927016017,2785,no,EU
2804,Norge,7852.46927016017,2815,no,EU
2805,Singapore,3433.7261988786736,645,sg,AS
2806,"England, United Kingdom",8867.493844177403,BIRM-6002C,gb,EU
2807,"England, United Kingdom",8867.493844177403,NORT-285AF4,gb,EU
2808,"England, United Kingdom",8867.493844177403,NORT-299019,gb,EU
2809,"England, United Kingdom",8867.493844177403,NORT-29E023,gb,EU
2810,"England, United Kingdom",8867.493844177403,NORT-29E885,gb,EU
2811,"England, United Kingdom",8867.493844177403,NOTT-11287B,gb,EU
2812,"England, United Kingdom",8867.493844177403,NOTT-112A93,gb,EU
2813,"England, United Kingdom",8867.493844177403,NOTT-112C8E,gb,EU
2814,"England, United Kingdom",8867.493844177403,PORT-2CFF77,gb,EU
2815,"England, United Kingdom",8867.493844177403,PORT-2D1B7E,gb,EU
2816,"England, United Kingdom",8867.493844177403,SHEF-C4DB6,gb,EU
2817,"England, United Kingdom",8867.493844177403,SHEF-CC02E,gb,EU
2818,"England, United Kingdom",8867.493844177403,SHEF-D0555,gb,EU
2819,"Scotland, United Kingdom",8715.221803674902,CVR2017,gb,EU
2820,"Scotland, United Kingdom",8715.221803674902,CVR2161,gb,EU
2821,"Scotland, United Kingdom",8715.221803674902,CVR2482,gb,EU
2822,"Scotland, United Kingdom",8715.221803674902,CVR3060,gb,EU
2823,"Scotland, United Kingdom",8715.221803674902,CVR3299,gb,EU
2824,"Scotland, United Kingdom",8715.221803674902,CVR3329,gb,EU
2825,"Scotland, United Kingdom",8715.221803674902,EDB4550,gb,EU
2826,"Scotland, United Kingdom",8715.221803674902,EDB4989,gb,EU
2827,"Scotland, United Kingdom",8715.221803674902,EDB5333,gb,EU
2828,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-165E59,gb,EU
2829,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-1664CF,gb,EU
2830,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-1666BA,gb,EU
2831,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-1668C3,gb,EU
2832,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-166AEB,gb,EU
2833,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-166D00,gb,EU
2834,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-166F0A,gb,EU
2835,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-167D96,gb,EU
2836,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-167F72,gb,EU
2837,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168120,gb,EU
2838,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168357,gb,EU
2839,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16857F,gb,EU
2840,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16874C,gb,EU
2841,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168919,gb,EU
2842,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168B04,gb,EU
2843,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168CF2,gb,EU
2844,United States,11406.681274993123,CA-ALSR-1129,us,NA
2845,United States,11406.681274993123,CA-ALSR-1162,us,NA
2846,United States,11406.681274993123,CA-ALSR-1196,us,NA
2847,United States,11406.681274993123,CA-ALSR-1242,us,NA
2848,United States,11406.681274993123,CA-ALSR-1287,us,NA
2849,United States,11406.681274993123,CA-QDX-185,us,NA
2850,United States,11406.681274993123,CA-QDX-185,us,NA
2851,United States,11406.681274993123,NC-QDX-202,us,NA
2852,United States,11406.681274993123,SC-USC-PRG507,us,NA
2853,United States,11406.681274993123,CA-ALSR-1418,us,NA
2854,United States,11406.681274993123,CA-ALSR-1460,us,NA
2855,United States,11406.681274993123,CA-ALSR-1522,us,NA
2856,United States,11406.681274993123,CA-ALSR-1573,us,NA
2857,United States,11406.681274993123,CA-ALSR-1620,us,NA
2858,United States,11406.681274993123,CA-ALSR-1651,us,NA
2859,United States,11406.681274993123,CA-ALSR-1683,us,NA
2860,India,3646.652871997778,GJ-GBRC282,in,AS
2861,India,3646.652871997778,GJ-GBRC300a,in,AS
2862,India,3646.652871997778,GJ-GBRC313,in,AS
2863,"England, United Kingdom",8867.493844177403,WSFT-25C16D1,gb,EU
2864,"England, United Kingdom",8867.493844177403,BRIS-18547B2,gb,EU
2865,United States,11406.681274993123,CA-IGI-0122,us,NA
2866,India,3646.652871997778,TG-CCMB-L1893,in,AS
2867,India,3646.652871997778,TG-CCMB-M22,in,AS
2868,India,3646.652871997778,TG-CCMB-M651,in,AS
2869,India,3646.652871997778,TG-CCMB-M804,in,AS
2870,India,3646.652871997778,TG-CCMB-M980,in,AS
2871,India,3646.652871997778,TG-CCMB-OM6-ONT,in,AS
2872,United States,11406.681274993123,VA-DCLS-0647,us,NA
2873,United States,11406.681274993123,FL-BPHL-0438,us,NA
2874,United States,11406.681274993123,FL-BPHL-0463,us,NA
2875,United States,11406.681274993123,FL-BPHL-0463,us,NA
2876,United States,11406.681274993123,FL-BPHL-0488,us,NA
2877,Türkiye,7080.504820211354,KU-009,tr,AS
2878,Türkiye,7080.504820211354,KU-034,tr,AS
2879,United States,11406.681274993123,WI-UW-765,us,NA
2880,United States,11406.681274993123,WI-UW-791,us,NA
2881,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-0385,za,AF
2882,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-0461,za,AF
2883,United States,11406.681274993123,MI-UM-2006S001092,us,NA
2884,United States,11406.681274993123,MN-MDH-1302,us,NA
2885,United States,11406.681274993123,MN-MDH-1327,us,NA
2886,United States,11406.681274993123,WA-S1476,us,NA
2887,United States,11406.681274993123,WA-S1226,us,NA
2888,United States,11406.681274993123,WA-S1251,us,NA
2889,United States,11406.681274993123,WA-S1276,us,NA
2890,United States,11406.681274993123,WA-S1301,us,NA
2891,United States,11406.681274993123,WA-S1326,us,NA
2892,United States,11406.681274993123,WA-S1351,us,NA
2893,United States,11406.681274993123,WA-S1376,us,NA
2894,United States,11406.681274993123,WA-S1401,us,NA
2895,United States,11406.681274993123,WA-S1428,us,NA
2896,United States,11406.681274993123,WA-S1456,us,NA
2897,United States,11406.681274993123,WA-S1505,us,NA
2898,United States,11406.681274993123,WA-S1530,us,NA
2899,United States,11406.681274993123,WA-S1555,us,NA
2900,United States,11406.681274993123,WA-S1580,us,NA
2901,United States,11406.681274993123,WA-S1605,us,NA
2902,United States,11406.681274993123,WA-S1630,us,NA
2903,United States,11406.681274993123,WA-S1655,us,NA
2904,United States,11406.681274993123,WA-S1680,us,NA
2905,United States,11406.681274993123,WA-S1705,us,NA
2906,United States,11406.681274993123,WA-S1730,us,NA
2907,United States,11406.681274993123,WA-S1755,us,NA
2908,United States,11406.681274993123,WA-S1780,us,NA
2909,United States,11406.681274993123,WA-S1805,us,NA
2910,United States,11406.681274993123,WA-S1830,us,NA
2911,United States,11406.681274993123,WA-S1855,us,NA
2912,United States,11406.681274993123,WA-S1880,us,NA
2913,United States,11406.681274993123,WA-S1905,us,NA
2914,México,13068.579515924872,BCN-ALSR-1695,mx,NA
2915,République démocratique du Congo,10221.898849467807,5705,cd,AF
2916,India,3646.652871997778,MH-AFMC-5304,in,AS
2917,India,3646.652871997778,MH-AFMC-5727,in,AS
2918,India,3646.652871997778,MH-NCCS-NR2107,in,AS
2919,Panamá,15360.30761265794,328721,pa,NA
2920,Panamá,15360.30761265794,328721,pa,NA
2921,Panamá,15360.30761265794,329547,pa,NA
2922,Panamá,15360.30761265794,329547,pa,NA
2923,Panamá,15360.30761265794,330089,pa,NA
2924,Panamá,15360.30761265794,331336,pa,NA
2925,Panamá,15360.30761265794,331336,pa,NA
2926,Panamá,15360.30761265794,332298,pa,NA
2927,Panamá,15360.30761265794,332298,pa,NA
2928,Panamá,15360.30761265794,333177,pa,NA
2929,Panamá,15360.30761265794,333177,pa,NA
2930,Panamá,15360.30761265794,334000,pa,NA
2931,Panamá,15360.30761265794,334554,pa,NA
2932,Panamá,15360.30761265794,336008,pa,NA
2933,Panamá,15360.30761265794,337306,pa,NA
2934,Panamá,15360.30761265794,337306,pa,NA
2935,Panamá,15360.30761265794,338706,pa,NA
2936,Panamá,15360.30761265794,338706,pa,NA
2937,Panamá,15360.30761265794,341001,pa,NA
2938,Panamá,15360.30761265794,341001,pa,NA
2939,United States,11406.681274993123,WA-S2301,us,NA
2940,United States,11406.681274993123,WA-S2326,us,NA
2941,United States,11406.681274993123,WA-S2351,us,NA
2942,United States,11406.681274993123,WA-S2377,us,NA
2943,United States,11406.681274993123,WA-S2402,us,NA
2944,United States,11406.681274993123,WA-S2427,us,NA
2945,United States,11406.681274993123,WA-S2452,us,NA
2946,United States,11406.681274993123,WA-S2477,us,NA
2947,United States,11406.681274993123,WA-S2502,us,NA
2948,United States,11406.681274993123,WA-S2527,us,NA
2949,United States,11406.681274993123,WA-S2552,us,NA
2950,United States,11406.681274993123,WA-S2577,us,NA
2951,United States,11406.681274993123,WA-S2602,us,NA
2952,United States,11406.681274993123,WA-S2627,us,NA
2953,United States,11406.681274993123,WA-S2652,us,NA
2954,United States,11406.681274993123,WA-S2677,us,NA
2955,United States,11406.681274993123,WA-S2702,us,NA
2956,United States,11406.681274993123,WA-S1931,us,NA
2957,United States,11406.681274993123,WA-S1956,us,NA
2958,United States,11406.681274993123,WA-S1981,us,NA
2959,United States,11406.681274993123,WA-S2006,us,NA
2960,United States,11406.681274993123,WA-S2031,us,NA
2961,United States,11406.681274993123,WA-S2056,us,NA
2962,United States,11406.681274993123,WA-S2081,us,NA
2963,United States,11406.681274993123,WA-S2106,us,NA
2964,United States,11406.681274993123,WA-S2131,us,NA
2965,United States,11406.681274993123,WA-S2156,us,NA
2966,United States,11406.681274993123,WA-S2181,us,NA
2967,United States,11406.681274993123,WA-S2206,us,NA
2968,United States,11406.681274993123,WA-S2231,us,NA
2969,United States,11406.681274993123,WA-S2256,us,NA
2970,United States,11406.681274993123,WA-S2281,us,NA
2971,India,3646.652871997778,UN-N8,in,AS
2972,"香港島 Hong Kong Island, 香港 Hong Kong, 中国",924.7727244549505,HKU-200723-021,cn,AS
2973,"香港島 Hong Kong Island, 香港 Hong Kong, 中国",924.7727244549505,HKU-200723-046,cn,AS
2974,"香港島 Hong Kong Island, 香港 Hong Kong, 中国",924.7727244549505,HKU-200723-071,cn,AS
2975,"香港島 Hong Kong Island, 香港 Hong Kong, 中国",924.7727244549505,HKU-200723-096,cn,AS
2976,India,3646.652871997778,MH-BJMC-1701,in,AS
2977,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2072,kr,AS
2978,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2097,kr,AS
2979,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2122,kr,AS
2980,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2147,kr,AS
2981,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-0527,za,AF
2982,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-0559,za,AF
2983,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-0585,za,AF
2984,België / Belgique / Belgien,8658.929809902107,ULG-10242,be,EU
2985,Việt Nam,2016.2568899408766,HCMC-2751,vn,AS
2986,Sénégal,12591.099254259068,6619,sn,AF
2987,ประเทศไทย,2221.3670613531704,Bangkok-CONI-0159,th,AS
2988,ประเทศไทย,2221.3670613531704,Bangkok-CONI-0159,th,AS
2989,Australia,6531.178473609907,ACT0001,au,OC
2990,Australia,6531.178473609907,ACT0026,au,OC
2991,Australia,6531.178473609907,ACT0051,au,OC
2992,Australia,6531.178473609907,ACT0084,au,OC
2993,Singapore,3433.7261988786736,673,sg,AS
2994,Singapore,3433.7261988786736,698,sg,AS
2995,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,SZ-ETHZ-190003,ch,EU
2996,United States,11406.681274993123,UT-03345,us,NA
2997,United States,11406.681274993123,UT-02948,us,NA
2998,United States,11406.681274993123,CA-QDX-221,us,NA
2999,United States,11406.681274993123,IL-QDX-248,us,NA
3000,United States,11406.681274993123,WA-QDX-238,us,NA
3001,Australia,6531.178473609907,NSW662,au,OC
3002,বাংলাদেশ,2457.2801551714333,BCSIR-NILMRC-269,bd,AS
3003,"England, United Kingdom",8867.493844177403,PORT-2D1DB4,gb,EU
3004,"England, United Kingdom",8867.493844177403,PORT-2D222D,gb,EU
3005,"England, United Kingdom",8867.493844177403,PORT-2D3F52,gb,EU
3006,"Scotland, United Kingdom",8715.221803674902,CVR3956,gb,EU
3007,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-168FEA,gb,EU
3008,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-169347,gb,EU
3009,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16930B,gb,EU
3010,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-169523,gb,EU
3011,"England, United Kingdom",8867.493844177403,NORW-ED8A7,gb,EU
3012,"England, United Kingdom",8867.493844177403,NORT-29360E,gb,EU
3013,"England, United Kingdom",8867.493844177403,LIVE-A63D6,gb,EU
3014,"England, United Kingdom",8867.493844177403,NORT-293844,gb,EU
3015,"England, United Kingdom",8867.493844177403,LIVE-A5E4F,gb,EU
3016,"England, United Kingdom",8867.493844177403,LIVE-A63B8,gb,EU
3017,"England, United Kingdom",8867.493844177403,LIVE-A5E21,gb,EU
3018,"England, United Kingdom",8867.493844177403,LIVE-A5A78,gb,EU
3019,"England, United Kingdom",8867.493844177403,LIVE-A6066,gb,EU
3020,"England, United Kingdom",8867.493844177403,LIVE-A63A9,gb,EU
3021,"England, United Kingdom",8867.493844177403,LIVE-A6691,gb,EU
3022,"England, United Kingdom",8867.493844177403,LIVE-A68F5,gb,EU
3023,"England, United Kingdom",8867.493844177403,NORT-29352F,gb,EU
3024,"England, United Kingdom",8867.493844177403,NORT-29D455,gb,EU
3025,"England, United Kingdom",8867.493844177403,LCST-24D728A,gb,EU
3026,"England, United Kingdom",8867.493844177403,LIVE-A450F,gb,EU
3027,"England, United Kingdom",8867.493844177403,LIVE-A49C7,gb,EU
3028,"England, United Kingdom",8867.493844177403,LIVE-A2C84,gb,EU
3029,"England, United Kingdom",8867.493844177403,LIVE-A48AC,gb,EU
3030,"England, United Kingdom",8867.493844177403,LIVE-A2B96,gb,EU
3031,"England, United Kingdom",8867.493844177403,LCST-24D732D,gb,EU
3032,"England, United Kingdom",8867.493844177403,LIVE-A26FF,gb,EU
3033,"England, United Kingdom",8867.493844177403,LIVE-A4499,gb,EU
3034,"England, United Kingdom",8867.493844177403,LIVE-A48F7,gb,EU
3035,"England, United Kingdom",8867.493844177403,LIVE-A4C55,gb,EU
3036,"England, United Kingdom",8867.493844177403,LIVE-A50B2,gb,EU
3037,"England, United Kingdom",8867.493844177403,LIVE-A55B3,gb,EU
3038,"England, United Kingdom",8867.493844177403,LIVE-A57F9,gb,EU
3039,España,10018.161376434806,AN-IBV-003962,es,EU
3040,España,10018.161376434806,AN-IBV-003982,es,EU
3041,España,10018.161376434806,PV-IBV-000668,es,EU
3042,España,10018.161376434806,PV-IBV-000747,es,EU
3043,España,10018.161376434806,PV-IBV-000819,es,EU
3044,España,10018.161376434806,PV-IBV-004241,es,EU
3045,España,10018.161376434806,PV-IBV-004266,es,EU
3046,España,10018.161376434806,AR-IBV-005101,es,EU
3047,España,10018.161376434806,RI-IBV-005952,es,EU
3048,España,10018.161376434806,RI-IBV-005977,es,EU
3049,España,10018.161376434806,RI-IBV-006005,es,EU
3050,Brasil,17417.817813507423,PE-IAM10,br,SA
3051,Brasil,17417.817813507423,PE-IAM89,br,SA
3052,United States,11406.681274993123,KY-UW-MAYO16,us,NA
3053,United States,11406.681274993123,KY-UW-MAYO16,us,NA
3054,Singapore,3433.7261988786736,728,sg,AS
3055,Éire / Ireland,9188.270223533136,D-NVRL-70IRL97963,ie,EU
3056,Australia,6531.178473609907,NSW2013,au,OC
3057,Australia,6531.178473609907,NSW2131,au,OC
3058,Australia,6531.178473609907,NSW2185,au,OC
3059,Australia,6531.178473609907,NSW2226,au,OC
3060,Australia,6531.178473609907,NSW2263,au,OC
3061,Norge,7852.46927016017,2850,no,EU
3062,Norge,7852.46927016017,2880,no,EU
3063,United States,11406.681274993123,VA-DCLS-0692,us,NA
3064,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,ZH-ETHZ-190013,ch,EU
3065,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,UR-ETHZ-190042,ch,EU
3066,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,BL-ETHZ-190071,ch,EU
3067,,0.0,NIRE-106C50,tr,AS
3068,,0.0,NIRE-106A47,tr,AS
3069,,0.0,NIRE-106B17,tr,AS
3070,,0.0,NIRE-106D6C,tr,AS
3071,,0.0,NIRE-10675F,tr,AS
3072,United States,11406.681274993123,MD-UW-MAYO67,us,NA
3073,United States,11406.681274993123,MD-UW-MAYO67,us,NA
3074,United States,11406.681274993123,WA-UW-11832,us,NA
3075,United States,11406.681274993123,WA-UW-13275,us,NA
3076,United States,11406.681274993123,WA-UW-8046,us,NA
3077,Malaysia,3156.712994671413,0956,my,AS
3078,Malaysia,3156.712994671413,3605,my,AS
3079,Ελλάς,8111.17004106223,18799_HPI,gr,EU
3080,Éire / Ireland,9188.270223533136,D-NVRL-20IRL39565,ie,EU
3081,Éire / Ireland,9188.270223533136,D-NVRL-20IRL39565,ie,EU
3082,"England, United Kingdom",8867.493844177403,BRIS-130E66,gb,EU
3083,"England, United Kingdom",8867.493844177403,BRIS-130F27,gb,EU
3084,"England, United Kingdom",8867.493844177403,BRIS-130D5A,gb,EU
3085,"England, United Kingdom",8867.493844177403,BRIS-130D5A,gb,EU
3086,Latvija,7176.9991856938905,075,lv,EU
3087,বাংলাদেশ,2457.2801551714333,BCSIR-NILMRC-342,bd,AS
3088,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,R12648-20,za,AF
3089,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,R12703-20,za,AF
3090,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2164,kr,AS
3091,"Robert Bosch Headquarter Southkorea, 신수로, 기흥구, 용인시, 16907, 대한민국",1395.6669042982999,KCDC2189,kr,AS
3092,,0.0,KAIMRC01,tr,AS
3093,,0.0,KFSHRC42,tr,AS
3094,"England, United Kingdom",8867.493844177403,LOND-124D178,gb,EU
3095,"England, United Kingdom",8867.493844177403,LOND-124D336,gb,EU
3096,"England, United Kingdom",8867.493844177403,NORT-299F3A,gb,EU
3097,"England, United Kingdom",8867.493844177403,PORT-2D1BF6,gb,EU
3098,"England, United Kingdom",8867.493844177403,SHEF-C0D9C,gb,EU
3099,"Scotland, United Kingdom",8715.221803674902,EDB6684,gb,EU
3100,Россия,3960.8437892639636,Novosibirsk-RII27320S,ru,EU
3101,Россия,3960.8437892639636,StPetersburg-RII11155S,ru,EU
3102,Россия,3960.8437892639636,StPetersburg-RII15229S,ru,EU
3103,Россия,3960.8437892639636,StPetersburg-RII21769S,ru,EU
3104,United States,11406.681274993123,MI-MDHHS-SC21170,us,NA
3105,United States,11406.681274993123,MI-MDHHS-SC21195,us,NA
3106,United States,11406.681274993123,MI-MDHHS-SC21221,us,NA
3107,United States,11406.681274993123,MI-MDHHS-SC21247,us,NA
3108,United States,11406.681274993123,MI-MDHHS-SC21272,us,NA
3109,United States,11406.681274993123,MI-MDHHS-SC21297,us,NA
3110,United States,11406.681274993123,MI-MDHHS-SC21322,us,NA
3111,United States,11406.681274993123,MI-MDHHS-SC21348,us,NA
3112,United States,11406.681274993123,MI-MDHHS-SC21373,us,NA
